title,url,date
Versión estenográfica. La transformación avanza en Colima,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-colima?idiom=es,"domingo, 28 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Jalisco,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-jalisco?idiom=es,"domingo, 28 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Nayarit,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-nayarit?idiom=es,"sábado, 27 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Sinaloa,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-sinaloa?idiom=es,"sábado, 27 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Baja California Sur,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-baja-california-sur?idiom=es,"sábado, 27 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Baja California,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-baja-california?idiom=es,"viernes, 26 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Chihuahua,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-chihuahua?idiom=es,"viernes, 26 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 26 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-26-de-septiembre-de-2025?idiom=es,"viernes, 26 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 25 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-25-de-septiembre-de-2025?idiom=es,"jueves, 25 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 24 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-24-de-septiembre-de-2025?idiom=es,"miércoles, 24 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 23 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-23-de-septiembre-de-2025?idiom=es,"martes, 23 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 22 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-22-de-septiembre-de-2025?idiom=es,"lunes, 22 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Quintana Roo,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-quintana-roo?idiom=es,"domingo, 21 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Yucatán,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-yucatan?idiom=es,"domingo, 21 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Campeche,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-campeche?idiom=es,"sábado, 20 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Tabasco,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-tabasco?idiom=es,"sábado, 20 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Chiapas,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-chiapas?idiom=es,"sábado, 20 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Oaxaca,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-oaxaca?idiom=es,"viernes, 19 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Guerrero,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-guerrero?idiom=es,"viernes, 19 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 19 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-19-de-septiembre-de-2025?idiom=es,"viernes, 19 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa México-Canadá. Palacio Nacional,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-mexico-canada-palacio-nacional?idiom=es,"jueves, 18 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 18 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-18-de-septiembre-de-2025?idiom=es,"jueves, 18 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 17 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-17-de-septiembre-de-2025?idiom=es,"miércoles, 17 de septiembre de 2025Fecha de publicación"
"Versión estenográfica. Desfile Cívico Militar, 215 Aniversario de la Independencia",https://www.gob.mx/presidencia/es/articulos/version-estenografica-desfile-civico-militar-215-aniversario-de-la-independencia?idiom=es,"martes, 16 de septiembre de 2025Fecha de publicación"
Versión estenográfica. 215 Aniversario del Grito de Independencia,https://www.gob.mx/presidencia/es/articulos/version-estenografica-215-aniversario-del-grito-de-independencia?idiom=es,"lunes, 15 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en el Estado de México,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-el-estado-de-mexico?idiom=es,"domingo, 14 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Michoacán,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-michoacan?idiom=es,"domingo, 14 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Querétaro,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-queretaro?idiom=es,"sábado, 13 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en San Luis Potosí,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-san-luis-potosi?idiom=es,"sábado, 13 de septiembre de 2025Fecha de publicación"
Versión estenográfica. 178 Aniversario de la Gesta Heroica de los Niños Héroes de Chapultepec,https://www.gob.mx/presidencia/es/articulos/version-estenografica-178-aniversario-de-la-gesta-heroica-de-los-ninos-heroes-de-chapultepec?idiom=es,"sábado, 13 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Hidalgo,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-hidalgo?idiom=es,"viernes, 12 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Tlaxcala,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-tlaxcala?idiom=es,"viernes, 12 de septiembre de 2025Fecha de publicación"
